export,problem1,problem2,sectors,growth_level,rdpercentage,workersincrease,workers,school,major,years,experience,debtratio,turnover,gaintorevenue,gainincrease,capital,IES,profit,investment,patent,patent_global,technique,development,marketing,brands,howmarket,goods
50,7,5,energy/medical,highgrow,1.666666667,1,15,4,naturalschience,10,0,0.789493433,1.598930481,-0.00780379,0.819178082,561,0.052396878,-53,16,2,0,4,4,3,0,direct,2
0,7,2,energy/medical,highgrow,0.666666667,1.157894737,22,5,naturalschience,12,0,0.875399099,8.547306176,0.060804059,2.086782162,1522,0.042585902,114,1350,9,0,2,3,3,3,both,2
0,5,2,energy/medical,matured,0.5,1,17,4,engineer,5,0,0.589578164,2.204353083,0.067471201,0.81094306,827,0.013713659,105,100,2,0,4,4,2,0,indirect,2
47,4,8,energy/medical,matured,2,0.849056604,45,5,naturalschience,10,2,0.715341348,2.874079814,0.077109733,1.230999004,2581,0.039228903,205,500,8,0,4,4,1,2,both,2
0,1,4,energy/medical,matured,1,1.264705882,43,3,naturalschience,0,0,0.064367627,0.004744542,-47.85185185,0.701298701,22763,0.259259259,-4898,1100,0,0,3,4,3,0,direct,2
0,3,8,energy/medical,highgrow,2.666666667,1,34,1,,18,1,0.713838216,3.353509337,0.060867896,1.116159451,1553,0.018817204,239,100,2,0,2,4,3,0,both,2
30,3,6,energy/medical,matured,1.5,1.256410256,49,2,engineer,10,0,0.837227619,10.46290323,0.092030214,2.07584,620,0.002466471,639,651,3,0,4,4,2,0,direct,3
0,2,4,energy/medical,matured,1,0.96,48,3,humanities,20,0,0.812282808,4.740491417,0.029892076,1.194673,2971,0.024424879,119,1400,11,0,4,3,4,0,direct,3
12,2,4,energy/medical,matured,1,1.138888889,41,4,engineer,4,0,0.600712483,1.667657993,-0.142220241,0.501901991,2690,0.007579135,-610,300,8,0,2,4,3,1,direct,3
10,6,5,energy/medical,matured,1.25,1.024390244,42,3,engineer,10,0,0.723705429,3.194552529,0.102517255,1.33640803,1542,0.016037353,450,600,2,0,4,4,3,0,indirect,2
23,2,5,energy/medical,matured,1.25,1.093023256,47,3,business,10,0,0.588175237,1.749154834,0.02680067,1.140317367,4437,0.020358201,306,500,21,1,3,4,4,0,both,3
70,1,3,energy/medical,highgrow,1,1.052631579,40,4,engineer,0,0,0.695589874,2.826882845,0.024791859,1.58272328,1912,0.022941721,61,150,13,0,3,4,3,0,direct,2
0,4,2,energy/medical,matured,0.5,1,34,3,engineer,11,0,0.461508704,4.306752874,0.084236864,1.042971468,1392,0.004837364,386,1,7,0,4,5,4,0,indirect,2
20,3,4,energy/medical,highgrow,1.333333333,1,44,3,engineer,7,0,0.383760823,0.919759632,0.035165257,1.019193106,11316,0.014604151,342,200,4,0,3,4,3,0,indirect,3
50,4,5,energy/medical,matured,1.25,1,44,2,engineer,7,0,0.836303006,2.318637884,-0.148046158,0.718214353,3289,0.101101495,-1872,100,2,0,4,4,3,0,indirect,2
0,4,3,energy/medical,matured,0.75,1.541666667,37,5,engineer,5,0,0.685942282,3.535676993,0.100807246,1.111743461,2873,0.021362473,788,250,20,1,3,4,3,0,both,2
15,3,4,energy/medical,highgrow,1.333333333,1.025641026,40,5,business,0,0,0.17859373,0.146191273,-1.618824753,1.076105204,13154,0.015600624,-9868,1852,10,0,3,3,3,0,direct,2
95,1,3,energy/medical,growing,1.5,0.977272727,43,3,business,0,0,0.659815005,3.402819738,-0.005031074,0.842538337,1986,0.024119562,-268,280,13,0,3,4,3,0,direct,2
0,3,4,energy/medical,highgrow,1.333333333,1,34,3,engineer,15,0,0.633087496,2.189584285,0.048403922,1.134975136,2189,0.030669727,116,150,9,0,3,4,4,1,direct,2
100,4,3,energy/medical,matured,0.75,0.979166667,47,1,,0,0,0.250250341,3.644609034,0.154212613,1.035819041,8236,0.000366459,3060,1116,110,1,4,5,3,9,direct,3
3,3,4,energy/medical,growing,2,1.256410256,49,3,engineer,0,0,0.784928027,3.823818898,0.097297297,0.777155431,1016,0.032175032,181,0,24,0,2,5,4,10,direct,3
0,3,5,energy/medical,matured,1.25,1.293333333,97,5,engineer,17,0,0.052613869,0.383723578,0.333459914,1.443835241,109803,0.000569611,11623,2350,13,0,3,5,4,2,both,3
99,3,4,energy/medical,matured,1,1.2,96,5,other,3,0,0.667673899,4.191125659,0.091031371,1.143885249,5499,0.00854775,2462,3000,3,0,4,5,4,1,direct,2
50,3,4,energy/medical,highgrow,1.333333333,1,64,1,,15,0,0.511530072,2.257735247,0.128143543,1.666195857,3135,0.012998022,1113,250,1,0,4,5,3,0,direct,2
0,5,7,energy/medical,highgrow,2.333333333,1.011904762,85,3,business,25,0,0.210564854,0.765933484,0.261396073,0.992445703,15094,0.005362858,2611,410,10,0,4,4,4,0,direct,3
90,4,5,energy/medical,highgrow,1.666666667,1,89,3,engineer,22,0,0.085916887,0.91478742,0.083420983,1.062735783,16629,0,2002,537,29,0,3,3,2,0,direct,2
20,2,3,energy/medical,matured,0.75,1.306122449,64,4,other,15,0,0.535669135,1.22403734,0.083571656,1.042916321,5142,0.017000318,369,1800,0,0,3,4,3,1,direct,2
0,1,5,energy/medical,highgrow,1.666666667,1.142857143,56,3,business,0,0,0.503946652,1.77037037,-0.041841004,1.310786106,3645,0.004339067,-177,273,1,0,2,4,3,0,direct,1
0,4,7,energy/medical,highgrow,2.333333333,0.96969697,64,4,engineer,6,0,0.353458665,1.28499534,-0.089933275,1.143283582,5365,0.004061503,-485,1556,1,0,3,4,4,1,direct,2
65,5,7,energy/medical,matured,1.75,1.055555556,76,4,engineer,14,0,0.602813405,1.122569444,0.084379833,0.836351407,14400,0.024373647,1327,1800,5,0,3,3,3,0,direct,2
5,4,7,energy/medical,highgrow,2.333333333,1.171875,75,3,business,10,0,0.447994242,1.725462661,0.107487501,0.990727409,19939,0.011452157,2828,35,2,0,3,4,4,1,direct,3
10,1,2,energy/medical,matured,0.5,1,58,3,engineer,6,0,0.640194306,3.257770801,0.074016962,1.326175869,3185,0.017444102,306,250,24,1,4,4,4,0,direct,2
3,3,4,energy/medical,matured,1,1.185185185,64,3,engineer,10,0,0.28739386,1.413120335,-0.094514455,1.158188452,7637,0.00750556,1964,600,24,0,2,4,4,10,direct,3
0,3,2,energy/medical,highgrow,0.666666667,0.966666667,58,3,engineer,6,0,0.581223374,2.357581574,0.016689734,1.190213178,5210,0.012293414,82,700,13,0,3,2,3,1,direct,1
0,3,4,energy/medical,growing,2,1.454545455,64,4,naturalschience,0,0,0.714000997,4.205823793,0.114740517,1.600738846,4018,0.010118942,1744,500,1,0,2,4,4,0,direct,2
0,1,3,energy/medical,matured,0.75,1.084745763,64,4,naturalschience,7,0,0.90799496,3.85340803,-0.298845004,0.71389033,3213,0.141426379,-11601,130,6,0,4,4,3,2,direct,3
85,4,7,energy/medical,highgrow,2.333333333,1.013333333,76,5,engineer,10,1,0.565697177,1.026590506,0.021936557,0.944259919,15231,0.035814786,-183,1300,32,0,3,5,4,15,direct,3
0,3,4,energy/medical,matured,1,0.943820225,84,3,engineer,15,0,0.487489672,0.393517962,-0.351452155,0.877885132,41561,0.170773464,-10244,50,7,0,3,4,4,2,direct,2
3,7,2,energy/medical,highgrow,0.666666667,0.897959184,88,4,business,14,0,0.743746792,1.81679797,0.071292077,1.013633316,7489,0.069895634,215,2300,16,0,4,5,5,1,direct,3
50,7,4,energy/medical,highgrow,1.333333333,1.103896104,85,3,engineer,7,0,0.583008414,2.461860236,0.025987006,1.012959401,4064,0.016191904,137,430,12,0,3,4,3,1,direct,3
80,3,4,energy/medical,matured,1,1.135135135,84,3,engineer,18,0,0.1004519,0.729660692,0.162144816,1.305928071,23489,0.038100239,3435,1000,13,0,3,4,3,0,direct,2
0,4,7,energy/medical,matured,1.75,1.038709677,161,5,naturalschience,25,0,0.509940438,1.454709699,-0.051766964,1.031983688,12177,0.035508637,-2365,1333,19,0,4,5,4,1,both,3
42.1,5,7,energy/medical,highgrow,2.333333333,1.085526316,165,4,business,1,1,0.430234048,0.481637297,-0.014503104,1.056624583,75588,0.039581388,-6491,4068,50,1,3,4,3,0,both,3
22,3,4,energy/medical,highgrow,1.333333333,1.201612903,149,5,naturalschience,6,0,0.618883918,2.045718522,0.010751389,1.310639645,8093,0.029113312,123,1300,44,0,3,4,4,1,direct,2
0,4,5,energy/medical,highgrow,1.666666667,1.022900763,134,5,naturalschience,13,0,0.527192123,3.517989533,0.070846376,1.524617275,9172,0.005392506,2003,800,2,0,3,3,3,2,direct,2
50,7,4,energy/medical,matured,1,1,154,3,engineer,12,0,0.514296559,2.622036989,0.04944036,1.24671786,11517,0.02066362,2635,4797,3,0,4,5,4,0,direct,3
31,3,4,energy/medical,matured,1,1.046511628,180,3,naturalschience,25,0,0.765551286,2.875946479,-0.006131208,0.985778789,9641,0.022973996,985,850,6,0,3,4,3,0,both,3
0,2,4,energy/medical,growing,2,1,104,3,naturalschience,0,0,0.209605677,0.599052711,0.11242734,1.290952415,60594,0.006859693,5060,500,4,0,4,3,4,0,direct,3
83,3,7,energy/medical,matured,1.75,1.032467532,159,3,engineer,20,0,0.40444599,1.004929303,0.12295082,1.037758912,61672,0.009358461,4758,4000,134,1,4,5,5,5,both,3
10,5,4,energy/medical,matured,1,1.033057851,125,3,business,20,0,0.270655992,0.799640652,0.101527539,1.392391419,66231,0.011234682,6316,6962,28,0,3,4,4,0,both,3
0,1,2,energy/medical,highgrow,0.666666667,1.04,104,3,engineer,12,0,0.785384406,11.51012658,0.0186957,1.131110835,790,0.009897724,106,250,2,0,3,4,4,0,direct,2
18,3,5,energy/medical,matured,1.25,1.022222222,184,3,engineer,22,0,0.557805425,3.714943651,0.024737932,1.478493099,75778,0.004994476,6237,2684,14,0,3,3,3,0,both,3
5,2,4,energy/medical,highgrow,1.333333333,1.243902439,204,3,engineer,13,0,0.130566116,1.1530007,0.079249779,1.403705431,75699,0.000343717,9287,7779,21,0,3,4,4,0,direct,2
51,5,7,energy/medical,highgrow,2.333333333,1.049180328,192,4,engineer,18,0,0.520973395,1.34518222,-0.025997571,0.773997538,43464,0.020678331,-1912,783,7,0,3,4,4,1,both,3
66,2,4,energy/medical,highgrow,1.333333333,1.088353414,271,5,business,20,0,0.391832845,1.189432913,0.07585324,1.33544682,67644,0.007009869,3799,4142,42,0,3,4,3,1,both,3
12,5,6,energy/medical,highgrow,2,1.026315789,117,3,engineer,5,0,0.583795466,1.527677084,0.079554928,1.035666844,20414,0.027865068,1064,1828,16,0,4,4,4,3,both,3
0,7,5,energy/medical,highgrow,1.666666667,1,134,3,naturalschience,0,0,0.491661676,1.054148353,0.081284388,0.880745059,22069,0.029444635,3059,200,80,1,3,4,4,10,direct,1
25,1,3,energy/medical,highgrow,1,1.037735849,110,3,engineer,10,0,0.514940589,2.123278736,0.083319111,1.083148477,13798,0.023756699,2012,1139,19,0,2,3,3,0,direct,3
0,3,4,energy/medical,matured,1,1.019230769,106,3,engineer,20,0,0.523912791,2.043517163,0.123273494,0.91526103,12294,0.010388887,1985,932,40,0,3,4,3,0,both,2
50,7,5,energy/medical,highgrow,1.666666667,1.033557047,154,3,business,0,0,0.664162945,2.142051179,0.076098203,1.153412173,4963,0.023422068,577,800,81,1,3,4,4,10,direct,3
0,3,4,energy/medical,matured,1,1.047169811,222,5,engineer,8,0,0.665590981,2.216352124,0.079887935,1.065590619,49119,0.025866899,1043,2081,4,0,3,3,3,0,both,2
20,4,5,energy/medical,highgrow,1.666666667,1.384615385,144,5,naturalschience,10,0,0.752267214,2.850708045,-0.036939175,1.267363204,6638,0.077788934,-2203,150,10,0,3,4,4,1,indirect,3
85,4,7,energy/medical,highgrow,2.333333333,1.074626866,144,4,engineer,0,0,1.008326325,-165.4545455,-0.01984127,1.240345298,-198,0.009035409,-1181,1300,32,0,3,5,4,15,direct,3
0,4,3,energy/medical,highgrow,1,1.480769231,154,3,business,30,0,0.592593948,1.721843003,0.059569141,1.313352059,22268,0,3053,3000,23,0,2,4,4,10,both,3
24,3,4,energy/medical,matured,1,1,115,3,engineer,15,0,0.716261185,2.430023456,0.12973688,1.732656095,11511,0.019054769,2154,290,39,1,4,4,2,1,both,3
0,3,7,energy/medical,highgrow,2.333333333,1.280487805,210,3,engineer,10,0,0.164566223,0.693173359,0.284001895,1.080287986,91348,0,22966,6858,22,0,4,4,4,2,both,3
21,8,4,energy/medical,matured,1,1.0625,136,4,engineer,30,0,0.471521486,1.996300775,0.139868862,1.036569149,14057,0.00331409,4275,300,17,0,4,4,2,1,both,3
100,4,3,computer,highgrow,1,1,9,3,engineer,14,0,0.287431694,0.291411043,-0.159210526,0.903686088,2608,0.047368421,16,150,11,1,2,3,3,1,direct,2
5,4,5,computer,highgrow,1.666666667,1,9,3,humanities,5,0,0.73530889,9.667931689,0.017271835,1.310442387,527,0.008832188,170,250,5,0,4,4,4,1,direct,1
0,4,3,computer,highgrow,1,1,9,3,engineer,16,0,0.834469328,3.552941176,0.052980132,0.618219038,170,0.049668874,3,50,3,0,1,3,3,0,direct,2
0,1,2,computer,highgrow,0.666666667,1,9,4,engineer,11,0,0.369250358,3.260156447,0.08126935,1.056764273,3963,0.00255418,898,315,3,0,2,3,3,0,direct,1
0,4,3,computer,highgrow,1,0.8,8,3,engineer,5,0,0.735439289,3.518656716,0.099681866,1.052455357,536,0.026511135,146,223,2,0,2,4,3,0,direct,3
60,4,2,computer,growing,1,0.888888889,8,3,engineer,5,0,0.738544474,4.408934708,0.056897896,3.062052506,291,0.022603274,101,180,3,0,2,4,3,0,both,2
70,4,8,computer,growing,4,1.125,9,4,engineer,15,0,0.71706817,3.655797101,0.03567889,1.187757504,552,0.016848365,69,350,2,0,2,4,5,1,both,3
0,3,1,computer,matured,0.25,1,8,1,,13,1,0.628309022,3.068313953,0.01089531,0.992011278,688,0.013737565,1,0,0,0,2,3,3,0,direct,1
0,3,4,computer,highgrow,1.333333333,1,8,3,humanities,15,0,0.795972443,2.37012987,0.099178082,1.244884038,770,0.050410959,101,0,1,0,2,2,3,0,direct,2
0,4,1,computer,matured,0.25,0.615384615,8,4,engineer,10,0,0.773978686,3.223968566,0.075563681,1.044557607,509,0.045094455,48,20,0,0,2,3,3,0,direct,2
0,2,4,computer,growing,2,1,9,3,naturalschience,17,0,0.599355532,1.557640751,-1.283993115,0.417685119,373,0.012048193,6,170,0,0,3,4,4,0,direct,2
0,4,2,computer,highgrow,0.666666667,1.125,9,3,humanities,15,0,0.609856263,4.810526316,0.057986871,1.021799888,380,0.012582057,105,65,6,0,2,4,2,0,direct,2
0,5,7,computer,highgrow,2.333333333,0.9,9,3,engineer,24,1,0.137688442,2.236596737,0.275143304,1.824144487,858,0,523,218,5,0,2,3,2,0,direct,2
0,4,2,computer,highgrow,0.666666667,1,8,5,engineer,10,0,0.605398458,1.856677524,-0.007017544,0.7125,614,0.031578947,4,100,3,0,2,4,3,0,direct,2
0,4,1,computer,highgrow,0.333333333,1,8,5,engineer,3,0,0.524238227,1.49636099,0.076848249,1.029029029,687,0.016536965,64,359,7,0,1,3,3,0,direct,1
0,1,2,computer,growing,1,1.5,9,3,engineer,10,0,0.668850311,0.772502473,-0.083226633,1.122126437,1011,0.061459667,13,200,3,0,2,4,3,0,direct,1
0,3,4,computer,growing,2,1,9,1,,25,0,0.696706764,18.53511053,0.015119094,0.971973132,1538,0.003718385,247,273,14,0,1,5,3,1,both,1
0,3,2,computer,matured,0.5,1.125,9,3,engineer,20,0,0.582386364,4.806122449,0.027600849,1.138597905,294,0.002830856,21,0,2,0,3,4,4,0,both,2
0,8,4,computer,highgrow,1.333333333,1,9,3,other,0,0,0.584423676,5.442278861,0.055922865,1.761280932,667,0.007438017,182,200,6,0,2,3,4,1,direct,1
25,4,3,computer,highgrow,1,1,8,3,engineer,8,0,0.580570547,2.865808824,0.05837075,1.218921032,544,0.01603592,98,200,1,0,2,3,4,0,direct,2
0,1,2,computer,growing,1,1,9,3,engineer,21,0,0.767055497,4.362670713,0.05773913,0.971283784,659,0.021217391,97,0,0,0,1,3,3,0,direct,2
0,3,4,computer,highgrow,1.333333333,1.142857143,8,5,engineer,4,0,0.831719686,22.15342466,0.024486767,2.472782875,730,0.005008657,369,100,15,0,3,4,4,0,direct,2
0,3,6,computer,ebb,1.2,0.529411765,9,3,engineer,10,0,1.066985646,-23.23809524,0.02817623,0.432815965,-84,0.020491803,108,100,0,0,4,3,2,0,direct,2
0,3,8,computer,growing,4,1,9,5,engineer,14,1,0.484825103,0.385421867,0.010362694,0.771228771,2003,0.079015544,-129,195,13,1,3,4,3,1,direct,3
0,4,2,computer,highgrow,0.666666667,0.9,9,3,engineer,43,0,0.364871194,2.442477876,0.063103865,1.282726569,1356,0.003019324,227,100,7,0,3,4,5,5,both,2
0,3,2,computer,highgrow,0.666666667,1.074074074,29,2,business,4,0,0.736647927,10.80453636,0.040689059,1.363414429,1499,0.011113855,465,750,9,0,1,4,3,7,indirect,2
10,3,7,computer,growing,3.5,1.217391304,28,4,engineer,10,1,0.953499637,19.95833333,0.013569937,1.148681055,192,0.028705637,82,100,18,1,3,4,4,0,direct,2
70,4,3,computer,growing,1.5,0.933333333,14,3,engineer,21,0,0.785730912,6.925040739,0.030904385,0.665049557,1841,0.018040631,134,62,0,0,2,4,3,0,direct,1
20,4,7,computer,highgrow,2.333333333,0.933333333,14,5,engineer,12,0,0.713225371,4.290588235,0.05264601,1.161464968,850,0.028242391,81,50,1,0,2,4,3,0,direct,2
0,5,6,computer,matured,1.5,1,18,3,engineer,10,1,0.792297111,7.624724062,0.040532716,0.844705307,453,0.010133179,105,0,0,0,3,3,3,0,indirect,2
0,3,4,computer,highgrow,1.333333333,1,14,3,engineer,4,0,0.67263213,4.136508951,0.04737615,1.115527201,3128,0.012752145,666,159,4,0,2,4,4,0,direct,1
7,4,5,computer,highgrow,1.666666667,0.714285714,25,2,naturalschience,4,0,0.565141787,0.979698554,0.050235479,0.863143631,3251,0.04866562,7,167,3,0,4,3,3,0,indirect,3
0,4,3,computer,growing,1.5,1.076923077,14,1,,15,0,0.796267496,4.374045802,0.087260035,0.813342796,262,0.020069808,64,0,0,0,1,3,3,0,direct,1
0,4,3,computer,highgrow,1,2.166666667,26,4,engineer,5,1,0.621990658,3.353612167,0.029195011,1.097014925,1052,0.008786848,85,300,9,0,4,5,4,1,direct,3
0,7,1,computer,highgrow,0.333333333,1.142857143,24,1,,18,0,0.479543173,2.129008922,0.102276589,1.523029153,4147,0.019821044,767,400,2,0,1,4,2,1,direct,2
0,4,2,computer,highgrow,0.666666667,1,15,1,,10,0,0.698469847,4.2,0.051172708,0.870668317,335,0.015636105,45,42,4,0,3,4,3,1,direct,1
0,3,4,computer,matured,1,1.052631579,20,4,engineer,12,0,0.868833652,6.472303207,0.086486486,1.356139279,343,0.007657658,158,0,0,0,3,4,2,5,direct,2
0,4,2,computer,highgrow,0.666666667,1.166666667,21,2,engineer,25,1,0.771949287,7.578874218,0.063176233,1.749719236,1439,0.011553273,486,302,19,0,3,3,3,1,both,1
0,1,4,computer,highgrow,1.333333333,1.176470588,20,2,engineer,16,0,0.149024348,1.682832792,0.086096708,0.868376963,4928,0.001205836,715,120,2,0,2,3,3,0,direct,2
0,2,3,computer,highgrow,1,1.217391304,28,3,engineer,9,0,0.467665953,2.161705551,0.031633792,1.246000464,2486,0.014142166,204,330,9,0,3,4,3,0,direct,3
0,1,4,computer,growing,2,1,14,1,,15,0,0.437457894,2.087824351,0.04665392,0.997330282,2505,0.009942639,188,0,0,0,3,3,3,0,direct,2
0,2,5,computer,highgrow,1.666666667,1,28,3,engineer,18,0,0.242445055,2.09156845,0.099118624,1.533229951,3309,0.009536194,683,149,3,0,2,4,4,0,both,2
0,4,7,computer,matured,1.75,1.035714286,29,1,,12,0,0.071077249,0.921511628,0.252591257,0.999662124,9632,0.000112663,1941,0,0,0,2,3,3,0,direct,2
5,4,3,computer,highgrow,1,1.0625,17,2,engineer,10,0,0.562,3.799086758,-0.038060897,3.301587302,657,0.008413462,96,150,4,0,4,4,3,0,both,2
40,8,3,computer,highgrow,1,0.8125,26,5,engineer,10,0,0.212219101,3.034765555,0.236664317,1.655675518,11218,0.000146869,6676,500,34,1,1,5,3,1,both,2
0,2,4,computer,growing,2,1.066666667,16,3,engineer,13,0,0.790838375,5.67768595,0.040029112,1.706302391,968,0.011462882,133,300,1,0,3,3,4,0,both,1
0,8,3,computer,highgrow,1,1.15,23,3,engineer,22,0,0.411735455,5.208791209,0.115384615,1.074829932,1183,0.002434275,649,150,4,0,3,4,3,3,direct,3
0,5,3,computer,matured,0.75,1.052631579,20,3,engineer,4,0,1.262345679,-15.34117647,-0.056748466,1.013209013,-85,0.003834356,-97,100,1,0,4,4,3,0,indirect,3
0,4,5,computer,highgrow,1.666666667,1.052631579,20,3,engineer,5,0,0.655321964,3.461079121,0.006531518,1.484948303,4689,0.024277528,86,2300,0,0,4,3,3,0,indirect,2
0,4,5,computer,matured,1.25,1,28,3,engineer,6,0,0.829381145,9.329661017,0.061631392,0.917072764,2360,0.019711145,706,200,0,0,4,3,3,0,both,2
0,3,7,computer,growing,3.5,1.090909091,24,3,business,20,3,0.850302697,27.77205882,0.005692348,1.247152055,272,0,51,150,3,0,2,3,4,1,both,1
0,4,1,computer,growing,0.5,1.153846154,15,3,business,8,0,0.645416228,8.711738484,0.039570186,1.079543362,673,0.004093468,189,100,0,0,1,4,3,0,direct,1
0,1,5,computer,growing,2.5,1.1,22,3,business,9,0,0.838033012,5.572186837,-0.017336636,0.870048069,942,0.012002286,192,80,3,0,2,4,3,0,direct,1
0,3,4,computer,growing,2,1,14,3,naturalschience,17,0,0.446165763,7.71958042,0.048373947,1.451926871,1430,0.001811758,488,0,1,0,3,3,3,0,both,2
0,2,7,computer,highgrow,2.333333333,1.08,27,3,engineer,7,0,0.741138293,7.62584378,0.031866464,1.303874691,1037,0.018841679,114,524,5,0,1,3,3,0,direct,2
0,2,4,computer,growing,2,1.285714286,18,4,engineer,16,0,0.587793427,2.367881549,0.087542088,1.037943085,878,0.025012025,111,420,11,0,3,4,3,1,both,2
0,1,3,computer,ebb,0.6,0.833333333,20,2,engineer,0,0,0.70302149,2.557943417,-0.034669786,0.82882327,3676,0.010953951,-242,120,1,0,3,3,4,0,both,2
0,3,4,computer,growing,2,1.066666667,16,1,,10,0,0.662515964,6.35666982,0.050900432,1.479304271,1057,0.006995089,228,600,5,0,3,4,3,2,direct,3
0,1,4,computer,matured,1,1,23,4,engineer,15,0,0.219127121,1.498489426,0.071495037,0.972769103,8606,0.000620347,896,273,7,0,3,5,4,2,direct,3
0,4,8,computer,highgrow,2.666666667,1.217391304,28,5,engineer,0,0,1.640360432,-2.993196227,0.098259028,1.40573711,-6467,0.064782766,380,220,19,0,4,4,3,0,both,1
0,2,3,computer,matured,0.75,1,44,3,engineer,4,1,0.822739655,3.051591658,-0.110911271,0.74028049,2733,0.032613909,-1301,780,0,0,4,4,4,1,direct,2
20,3,8,computer,highgrow,2.666666667,1,44,3,business,0,0,0.726617578,3.381661891,0.035841383,0.801494058,3490,0.020504999,63,200,0,0,4,4,4,0,direct,2
0,6,3,computer,growing,1.5,1.214285714,34,2,business,15,0,0.729710585,4.8259079,0.125717611,1.178083444,5342,0.007020946,2634,50,0,0,3,4,3,0,indirect,2
10,3,7,computer,matured,1.75,0.924528302,49,3,engineer,6,0,0.613069414,3.856341976,0.071960749,1.794261493,1427,0.013265492,326,200,7,0,3,4,3,0,direct,2
0,7,4,computer,matured,1,0.975609756,40,3,engineer,10,0,0.351509112,0.771020856,0.028473804,0.839388145,4555,0.01167426,66,138,11,0,4,3,3,2,direct,2
1,4,8,computer,highgrow,2.666666667,0.979591837,48,3,engineer,11,0,0.556921232,2.025372124,0.112410222,1.227473091,5912,0.011859028,1128,320,0,0,2,4,3,1,direct,2
0,4,3,computer,matured,0.75,1.157894737,44,3,engineer,7,0,0.736739834,5.93138327,0.072590681,1.262995518,3658,0.006590773,696,250,0,0,2,3,3,0,direct,3
0,4,3,computer,highgrow,1,1.088235294,37,3,engineer,12,0,0.262152778,0.06629156,-3.75154321,0.145454545,9775,0.137345679,-3363,200,5,0,3,4,3,1,direct,2
0,3,7,computer,highgrow,2.333333333,1.826086957,42,4,engineer,10,0,0.544282029,3.235849057,0.088046647,1.388289261,1590,0.007580175,328,250,2,0,3,3,3,0,direct,3
0,1,3,computer,highgrow,1,1.027777778,37,3,business,0,0,0.914812355,17.97563353,-0.013663721,1.628377185,1026,0.02580925,-509,180,6,0,3,3,3,0,direct,2
0,1,4,computer,matured,1,1.022222222,46,5,engineer,10,0,1.110944263,-3.503184713,-0.298181818,4.296875,-1256,0.093863636,-1693,350,5,0,4,4,3,1,direct,3
